"Filtros";"Produtos Disponíveis, Meus Produtos"
"WebGlobal ID";"PRODUTO";"MARCA";"No DE LOJAS";"MAIS BARATO";"STATUS";"CODIGO LOJISTA";"CODIGO INTERNO";"RANKING";"LOJISTA";"SELLERS";"PRECO";"DIFERENÇA";"PERCENTUAL";"No DE PARCELAS";"VALOR DA PARCELA"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"44º";"Ponto Frio";"Inpower Oficial";"152,34";"38,34";"33,63%";"6";"25,39"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"47º";"Magazine Luiza";"Marcius Magazine";"152,90";"38,90";"34,12%";"2";"76,45"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"48º";"Fast Shop";"";"159,00";"45,00";"39,47%";"12";"15,17"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"48º";"Madeiramadeira";"Wilfer_magazine";"159,00";"45,00";"39,47%";"2";"79,50"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"50º";"Americanas";"Olist-store";"159,75";"45,75";"40,13%";"3";"59,17"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"51º";"Ponto Frio";"Casa & Video";"159,90";"45,90";"40,26%";"0";"0,00"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"51º";"Extra";"Casa & Video";"159,90";"45,90";"40,26%";"0";"0,00"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"51º";"Casas Bahia";"Casa & Video";"159,90";"45,90";"40,26%";"0";"0,00"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"51º";"Magazine Luiza";"Casa & Video";"159,90";"45,90";"40,26%";"2";"79,95"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"55º";"Magazine Luiza";"Excellence Shop";"160,55";"46,55";"40,83%";"2";"84,50"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"56º";"Magazine Luiza";"Braga";"161,50";"47,50";"41,67%";"2";"85,00"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"57º";"Magazine Luiza";"Global_produtos";"164,34";"50,34";"44,16%";"2";"93,38"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"58º";"Magazine Luiza";"Center Kennedy Comércio";"164,49";"50,49";"44,29%";"2";"84,79"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"59º";"Magazine Luiza";"Loja Youcommerce";"167,44";"53,44";"46,88%";"4";"45,50"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"60º";"Magazine Luiza";"Teneriffe Utensílios Domésticos";"168,50";"54,50";"47,81%";"2";"84,25"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"60º";"Magazine Luiza";"Tp2utilidadesltda";"168,50";"54,50";"47,81%";"2";"84,25"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"60º";"Magazine Luiza";"Claritty";"168,50";"54,50";"47,81%";"2";"84,25"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"60º";"Magazine Luiza";"Casamaju";"168,50";"54,50";"47,81%";"2";"84,25"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"60º";"Magazine Luiza";"Teneriffe Utensílios Domésticos";"168,50";"54,50";"47,81%";"2";"84,25"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"65º";"Magazine Luiza";"Olist-store";"169,49";"55,49";"48,68%";"2";"99,70"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"66º";"Extra";"Center Kennedy";"169,58";"55,58";"48,75%";"6";"28,26"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"66º";"Casas Bahia";"Center Kennedy";"169,58";"55,58";"48,75%";"6";"28,26"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"68º";"Colombo";"Tá Barato Tô Levando";"169,90";"55,90";"49,04%";"10";"16,99"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"68º";"Carrefour";"Shophub";"169,90";"55,90";"49,04%";"3";"56,63"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"68º";"Carrefour";"Tá Barato Tô Levando";"169,90";"55,90";"49,04%";"3";"56,63"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"68º";"Camicado";"Webcontinental Marketplace";"169,90";"55,90";"49,04%";"3";"56,63"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"68º";"Extra";"Webcontinental";"169,90";"55,90";"49,04%";"6";"28,32"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"68º";"Casas Bahia";"Webcontinental";"169,90";"55,90";"49,04%";"6";"28,32"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"68º";"Ponto Frio";"Webcontinental";"169,90";"55,90";"49,04%";"6";"28,32"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"75º";"Magazine Luiza";"Wise Shopping";"169,99";"55,99";"49,11%";"2";"85,00"
"2092955";"Cafeteira Elétrica Electrolux Efficient Preto 110v - Ecm10";"Electrolux";"23";"52,11";"Ganhando";"MKP003250003192";"";"76º";"Extra";"Webcontinental";"172,35";"58,35";"51,18%";"6";"28,73"
